Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,relative_humidity,Trange,Year,Month,Week,Day,precip_7D_avg
1,2009-09-07,77,59,68.0,59,62,0.0,76,18,2009,9,37,7,0.004285714285713967
2,2009-09-07,77,63,70.0,59,63,0.0,73,14,2009,9,37,7,0.0
1,2009-09-08,78,60,69.0,60,63,0.0,77,18,2009,9,37,8,0.004285714285713967
2,2009-09-08,78,62,70.0,62,65,0.0,80,16,2009,9,37,8,0.0
1,2009-09-09,78,65,71.5,63,65,0.0,80,13,2009,9,37,9,0.004285714285713967
2,2009-09-09,77,68,72.5,63,66,0.0,78,9,2009,9,37,9,0.0
1,2009-09-10,81,64,72.5,62,65,0.0,76,17,2009,9,37,10,0.004285714285713967
2,2009-09-10,80,65,72.5,62,66,0.0,76,15,2009,9,37,10,0.0
1,2009-09-11,80,61,70.5,59,63,0.0,72,19,2009,9,37,11,0.004285714285713967
2,2009-09-11,78,64,71.0,59,64,0.0,71,14,2009,9,37,11,0.0
1,2009-09-12,79,58,68.5,60,63,0.0,78,21,2009,9,37,12,0.004285714285713967
2,2009-09-12,78,61,69.5,61,64,0.0,79,17,2009,9,37,12,0.0
1,2009-09-13,80,58,69.0,54,60,0.0,61,22,2009,9,37,13,0.0
2,2009-09-13,79,57,68.0,55,61,0.01,66,22,2009,9,37,13,0.0014285714285712395
1,2009-09-14,84,58,71.0,55,61,0.0,61,26,2009,9,38,14,0.0
2,2009-09-14,84,59,71.5,56,62,0.0,63,25,2009,9,38,14,0.0014285714285712395
1,2009-09-15,82,64,73.0,59,63,0.0,68,18,2009,9,38,15,0.0
2,2009-09-15,83,63,73.0,58,64,0.0,66,20,2009,9,38,15,0.0014285714285712395
1,2009-09-16,71,59,65.0,54,59,0.0,68,12,2009,9,38,16,0.0
2,2009-09-16,72,62,67.0,54,60,0.0,65,10,2009,9,38,16,0.0014285714285712395
1,2009-09-17,72,50,61.0,52,56,0.0,70,22,2009,9,38,17,0.0
2,2009-09-17,71,54,62.5,51,57,0.0,64,17,2009,9,38,17,0.0014285714285712395
1,2009-09-18,79,50,64.5,55,59,0.0,72,29,2009,9,38,18,0.0
2,2009-09-18,79,52,65.5,55,59,0.0,70,27,2009,9,38,18,0.0014285714285712395
1,2009-09-19,76,55,65.5,55,59,0.0,70,21,2009,9,38,19,0.0
2,2009-09-19,75,58,66.5,55,60,0.0,68,17,2009,9,38,19,0.0014285714285712395
1,2009-09-20,73,54,63.5,56,60,0.75,77,19,2009,9,38,20,0.10714285714285683
2,2009-09-20,71,54,62.5,56,60,0.44,80,17,2009,9,38,20,0.06285714285714267
1,2009-09-21,67,60,63.5,59,61,0.0,87,7,2009,9,39,21,0.10714285714285683
2,2009-09-21,69,63,66.0,60,62,0.0,83,6,2009,9,39,21,0.06285714285714267
1,2009-09-22,77,59,68.0,65,67,0.0,92,18,2009,9,39,22,0.10714285714285683
2,2009-09-22,76,63,69.5,65,67,0.04,89,13,2009,9,39,22,0.06857142857142838
1,2009-09-23,76,62,69.0,62,64,0.0,82,14,2009,9,39,23,0.10714285714285683
2,2009-09-23,76,62,69.0,63,64,0.0,85,14,2009,9,39,23,0.06857142857142838
1,2009-09-24,73,64,68.5,63,65,0.0,86,9,2009,9,39,24,0.10714285714285683
2,2009-09-24,71,64,67.5,62,64,0.0,86,7,2009,9,39,24,0.06857142857142838
1,2009-09-25,70,60,65.0,57,60,0.16,77,10,2009,9,39,25,0.1299999999999997
2,2009-09-25,70,60,65.0,57,60,0.02,77,10,2009,9,39,25,0.07142857142857124
1,2009-09-26,69,55,62.0,56,59,0.0,81,14,2009,9,39,26,0.1299999999999997
2,2009-09-26,66,56,61.0,56,59,0.0,84,10,2009,9,39,26,0.07142857142857124
1,2009-09-27,74,50,62.0,53,57,0.08,71,24,2009,9,39,27,0.03428571428571397
2,2009-09-27,74,53,63.5,53,58,0.48,68,21,2009,9,39,27,0.07714285714285696
1,2009-09-28,62,49,55.5,42,49,0.01,44,13,2009,9,40,28,0.0357142857142854
2,2009-09-28,63,50,56.5,42,49,0.0,42,13,2009,9,40,28,0.07714285714285696
1,2009-09-29,60,48,54.0,42,48,0.0,47,12,2009,9,40,29,0.0357142857142854
2,2009-09-29,58,48,53.0,42,48,0.0,49,10,2009,9,40,29,0.07142857142857124
1,2009-09-30,62,47,54.5,40,47,0.0,37,15,2009,9,40,30,0.0357142857142854
2,2009-09-30,61,49,55.0,42,48,0.0,45,12,2009,9,40,30,0.07142857142857124
1,2009-10-01,59,41,50.0,46,49,0.89,78,18,2009,10,40,1,0.16285714285714256
2,2009-10-01,59,44,51.5,46,49,0.59,73,15,2009,10,40,1,0.15571428571428553
1,2009-10-02,56,47,51.5,46,48,0.21,73,9,2009,10,40,2,0.1699999999999997
2,2009-10-02,56,48,52.0,46,48,0.17,71,8,2009,10,40,2,0.17714285714285696
1,2009-10-03,57,47,52.0,47,49,0.11,76,10,2009,10,40,3,0.18571428571428544
2,2009-10-03,58,47,52.5,47,49,0.03,74,11,2009,10,40,3,0.18142857142857124
1,2009-10-04,60,45,52.5,43,47,0.0,55,15,2009,10,40,4,0.174285714285714
2,2009-10-04,61,45,53.0,42,47,0.0,49,16,2009,10,40,4,0.11285714285714267
1,2009-10-05,62,43,52.5,42,47,0.0,50,19,2009,10,41,5,0.17285714285714257
2,2009-10-05,61,42,51.5,42,47,0.0,52,19,2009,10,41,5,0.11285714285714267
1,2009-10-06,61,49,55.0,47,51,0.03,66,12,2009,10,41,6,0.17714285714285685
2,2009-10-06,62,49,55.5,46,50,0.05,61,13,2009,10,41,6,0.11999999999999982
1,2009-10-07,60,45,52.5,39,46,0.0,35,15,2009,10,41,7,0.17714285714285685
2,2009-10-07,60,45,52.5,39,46,0.0,35,15,2009,10,41,7,0.11999999999999982
1,2009-10-08,53,45,49.0,46,48,0.12,83,8,2009,10,41,8,0.06714285714285687
2,2009-10-08,54,47,50.5,46,49,0.14,76,7,2009,10,41,8,0.05571428571428554
1,2009-10-09,52,39,45.5,43,45,0.46,82,13,2009,10,41,9,0.1028571428571426
2,2009-10-09,52,40,46.0,44,46,0.43,86,12,2009,10,41,9,0.09285714285714267
1,2009-10-10,48,31,39.5,30,35,0.0,-27,17,2009,10,41,10,0.08714285714285688
2,2009-10-10,48,33,40.5,30,36,0.0,-24,15,2009,10,41,10,0.08857142857142838
1,2009-10-11,44,29,36.5,22,32,0.0,-230,15,2009,10,41,11,0.08714285714285688
2,2009-10-11,45,29,37.0,23,33,0.0,-186,16,2009,10,41,11,0.08857142857142838
1,2009-10-12,48,41,44.5,36,41,0.02,33,7,2009,10,42,12,0.08999999999999975
2,2009-10-12,49,42,45.5,34,40,0.0,15,7,2009,10,42,12,0.08857142857142838
1,2009-10-13,47,34,40.5,32,38,0.0,0,13,2009,10,42,13,0.08571428571428545
2,2009-10-13,48,36,42.0,32,39,0.0,0,12,2009,10,42,13,0.08142857142857123
1,2009-10-14,48,42,45.0,36,41,0.03,31,6,2009,10,42,14,0.08999999999999975
2,2009-10-14,48,42,45.0,36,41,0.03,31,6,2009,10,42,14,0.08571428571428552
1,2009-10-15,44,41,42.5,38,40,0.29,58,3,2009,10,42,15,0.11428571428571402
2,2009-10-15,44,41,42.5,38,40,0.33,58,3,2009,10,42,15,0.11285714285714266
1,2009-10-16,45,39,42.0,36,39,0.04,41,6,2009,10,42,16,0.05428571428571403
2,2009-10-16,46,40,43.0,36,40,0.08,37,6,2009,10,42,16,0.06285714285714265
1,2009-10-17,52,36,44.0,33,39,0.0,9,16,2009,10,42,17,0.05428571428571403
2,2009-10-17,52,39,45.5,34,40,0.01,15,13,2009,10,42,17,0.06428571428571409
1,2009-10-18,53,31,42.0,33,39,0.0,10,22,2009,10,42,18,0.05428571428571403
2,2009-10-18,53,33,43.0,33,40,0.0,9,20,2009,10,42,18,0.06428571428571409
1,2009-10-19,65,44,54.5,41,47,0.0,41,21,2009,10,43,19,0.051428571428571164
2,2009-10-19,66,43,54.5,40,47,0.0,37,23,2009,10,43,19,0.06428571428571409
1,2009-10-20,62,48,55.0,48,52,0.03,71,14,2009,10,43,20,0.055714285714285446
2,2009-10-20,64,51,57.5,47,52,0.05,60,13,2009,10,43,20,0.07142857142857122
1,2009-10-21,69,55,62.0,52,56,0.0,68,14,2009,10,43,21,0.05142857142857116
2,2009-10-21,70,55,62.5,50,55,0.01,61,15,2009,10,43,21,0.06857142857142837
1,2009-10-22,58,48,53.0,48,50,1.03,77,10,2009,10,43,22,0.15714285714285686
2,2009-10-22,58,49,53.5,49,51,0.84,80,9,2009,10,43,22,0.1414285714285712
1,2009-10-23,61,42,51.5,49,50,0.89,88,19,2009,10,43,23,0.2785714285714283
2,2009-10-23,62,44,53.0,50,51,1.29,86,18,2009,10,43,23,0.31428571428571406
1,2009-10-24,50,38,44.0,37,40,0.04,42,12,2009,10,43,24,0.284285714285714
2,2009-10-24,49,39,44.0,37,41,0.05,42,10,2009,10,43,24,0.3199999999999998
1,2009-10-25,62,44,53.0,45,49,0.27,63,18,2009,10,43,25,0.32285714285714256
2,2009-10-25,63,44,53.5,43,48,0.24,52,19,2009,10,43,25,0.3542857142857141
1,2009-10-26,55,49,52.0,48,49,0.11,81,6,2009,10,44,26,0.33857142857142825
2,2009-10-26,55,50,52.5,47,49,0.13,74,5,2009,10,44,26,0.37285714285714266
1,2009-10-27,51,45,48.0,45,47,0.06,82,6,2009,10,44,27,0.3428571428571426
2,2009-10-27,52,48,50.0,46,48,0.16,78,4,2009,10,44,27,0.3885714285714284
1,2009-10-28,57,50,53.5,49,51,0.0,80,7,2009,10,44,28,0.3428571428571426
2,2009-10-28,58,50,54.0,49,51,0.0,78,8,2009,10,44,28,0.387142857142857
1,2009-10-29,60,47,53.5,50,52,0.6,84,13,2009,10,44,29,0.2814285714285712
2,2009-10-29,60,48,54.0,50,52,1.05,83,12,2009,10,44,29,0.417142857142857
1,2009-10-30,67,46,56.5,53,56,0.81,86,21,2009,10,44,30,0.26999999999999974
2,2009-10-30,68,47,57.5,54,56,1.15,87,21,2009,10,44,30,0.3971428571428569
1,2009-10-31,46,35,40.5,31,38,0.0,-12,11,2009,10,44,31,0.26428571428571407
2,2009-10-31,47,37,42.0,31,38,0.01,-10,10,2009,10,44,31,0.3914285714285712
1,2010-05-01,70,58,64.0,53,58,0.11,67,12,2010,5,17,1,0.2414285714285712
2,2010-05-01,71,61,66.0,54,59,0.01,66,10,2010,5,17,1,0.35857142857142826
1,2010-05-02,69,53,61.0,52,56,0.93,70,16,2010,5,17,2,0.3585714285714284
2,2010-05-02,68,54,61.0,52,56,0.31,70,14,2010,5,17,2,0.384285714285714
1,2010-05-03,72,50,61.0,45,53,0.0,46,22,2010,5,18,3,0.34999999999999976
2,2010-05-03,72,52,62.0,45,53,0.0,45,20,2010,5,18,3,0.36142857142857115
1,2010-05-04,79,50,64.5,44,54,0.0,39,29,2010,5,18,4,0.34999999999999976
2,2010-05-04,80,53,66.5,43,54,0.0,34,27,2010,5,18,4,0.36142857142857115
1,2010-05-05,72,56,64.0,37,51,0.0,17,16,2010,5,18,5,0.26428571428571407
2,2010-05-05,73,57,65.0,37,51,0.0,16,16,2010,5,18,5,0.21142857142857113
1,2010-05-06,63,46,54.5,39,46,0.01,32,17,2010,5,18,6,0.14999999999999974
2,2010-05-06,60,48,54.0,39,46,0.05,33,12,2010,5,18,6,0.054285714285714014
1,2010-05-07,59,45,52.0,46,48,0.72,71,14,2010,5,18,7,0.2528571428571426
2,2010-05-07,59,46,52.5,46,49,0.74,69,13,2010,5,18,7,0.1585714285714283
1,2010-05-08,50,42,46.0,35,41,0.02,22,8,2010,5,18,8,0.23999999999999974
2,2010-05-08,50,42,46.0,35,41,0.08,22,8,2010,5,18,8,0.16857142857142832
1,2010-05-09,58,38,48.0,29,40,0.0,-20,20,2010,5,18,9,0.10714285714285687
2,2010-05-09,56,37,46.5,29,40,0.0,-22,19,2010,5,18,9,0.12428571428571401
1,2010-05-10,58,41,49.5,31,42,0.0,-6,17,2010,5,19,10,0.10714285714285687
2,2010-05-10,58,43,50.5,29,42,0.0,-17,15,2010,5,19,10,0.12428571428571401
1,2010-05-11,52,44,48.0,46,47,0.97,88,8,2010,5,19,11,0.2457142857142854
2,2010-05-11,59,44,51.5,46,48,0.72,73,15,2010,5,19,11,0.22714285714285687
1,2010-05-12,51,44,47.5,45,46,0.12,84,7,2010,5,19,12,0.26285714285714257
2,2010-05-12,53,46,49.5,45,47,0.14,75,7,2010,5,19,12,0.2471428571428569
1,2010-05-13,73,48,60.5,53,55,1.49,75,25,2010,5,19,13,0.4742857142857141
2,2010-05-13,78,49,63.5,54,57,0.97,71,29,2010,5,19,13,0.3785714285714284
1,2010-05-14,66,47,56.5,44,50,0.0,50,19,2010,5,19,14,0.3714285714285713
2,2010-05-14,67,49,58.0,43,51,0.0,44,18,2010,5,19,14,0.27285714285714263
1,2010-05-15,61,43,52.0,42,48,0.0,51,18,2010,5,19,15,0.3685714285714284
2,2010-05-15,63,47,55.0,41,48,0.0,40,16,2010,5,19,15,0.26142857142857123
1,2010-05-16,66,41,53.5,43,49,0.0,52,25,2010,5,19,16,0.3685714285714284
2,2010-05-16,66,46,56.0,43,50,0.0,47,20,2010,5,19,16,0.26142857142857123
1,2010-05-17,58,50,54.0,42,48,0.01,47,8,2010,5,20,17,0.3699999999999998
2,2010-05-17,60,52,56.0,43,49,0.11,47,8,2010,5,20,17,0.27714285714285697
1,2010-05-18,65,46,55.5,40,48,0.0,35,19,2010,5,20,18,0.23142857142857123
2,2010-05-18,62,49,55.5,41,48,0.0,40,13,2010,5,20,18,0.1742857142857141
1,2010-05-19,74,44,59.0,39,51,0.0,27,30,2010,5,20,19,0.2142857142857141
2,2010-05-19,73,46,59.5,39,50,0.0,27,27,2010,5,20,19,0.1542857142857141
1,2010-05-20,74,47,60.5,49,55,0.05,61,27,2010,5,20,20,0.008571428571428388
2,2010-05-20,72,51,61.5,49,55,0.09,59,21,2010,5,20,20,0.028571428571428407
1,2010-05-21,73,56,64.5,58,60,0.21,81,17,2010,5,20,21,0.03857142857142838
2,2010-05-21,72,56,64.0,58,60,0.4,82,16,2010,5,20,21,0.08571428571428555
1,2010-05-22,74,58,66.0,59,61,0.0,81,16,2010,5,20,22,0.03857142857142838
2,2010-05-22,72,58,65.0,59,61,0.01,83,14,2010,5,20,22,0.08714285714285698
1,2010-05-23,89,62,75.5,66,69,0.0,80,27,2010,5,20,23,0.03857142857142838
2,2010-05-23,89,65,77.0,65,69,0.0,75,24,2010,5,20,23,0.08714285714285698
1,2010-05-24,91,70,80.5,67,72,0.0,74,21,2010,5,21,24,0.03714285714285696
2,2010-05-24,91,73,82.0,66,71,0.0,70,18,2010,5,21,24,0.07142857142857127
1,2010-05-25,88,69,78.5,62,68,0.0,67,19,2010,5,21,25,0.03714285714285696
2,2010-05-25,87,71,79.0,61,68,0.0,64,16,2010,5,21,25,0.07142857142857127
1,2010-05-26,87,66,76.5,63,68,0.0,72,21,2010,5,21,26,0.03714285714285696
2,2010-05-26,85,70,77.5,62,68,0.0,68,15,2010,5,21,26,0.07142857142857127
1,2010-05-27,77,61,69.0,50,59,0.0,51,16,2010,5,21,27,0.02999999999999981
2,2010-05-27,77,63,70.0,50,59,0.0,49,14,2010,5,21,27,0.05857142857142842
1,2010-05-28,79,57,68.0,50,58,0.0,52,22,2010,5,21,28,0.0
2,2010-05-28,76,59,67.5,49,58,0.0,50,17,2010,5,21,28,0.0014285714285712711
1,2010-05-29,86,59,72.5,57,63,0.0,64,27,2010,5,21,29,0.0
2,2010-05-29,84,62,73.0,57,63,0.0,63,22,2010,5,21,29,0.0
1,2010-05-30,91,61,76.0,59,66,0.0,64,30,2010,5,21,30,0.0
2,2010-05-30,91,64,77.5,59,66,0.0,62,27,2010,5,21,30,0.0
1,2010-05-31,81,66,73.5,64,67,0.26,79,15,2010,5,22,31,0.03714285714285696
2,2010-05-31,84,65,74.5,65,67,1.57,79,19,2010,5,22,31,0.22428571428571414
1,2010-06-01,85,63,74.0,62,67,0.0,73,22,2010,6,22,1,0.03714285714285696
2,2010-06-01,84,65,74.5,63,67,0.0,75,19,2010,6,22,1,0.22428571428571414
1,2010-06-02,77,57,67.0,61,64,1.02,84,20,2010,6,22,2,0.18285714285714266
2,2010-06-02,77,59,68.0,61,64,1.3,82,18,2010,6,22,2,0.40999999999999986
1,2010-06-03,71,56,63.5,46,55,0.0,46,15,2010,6,22,3,0.18285714285714266
2,2010-06-03,71,58,64.5,46,55,0.0,45,13,2010,6,22,3,0.40999999999999986
1,2010-06-04,83,57,70.0,60,65,0.0,75,26,2010,6,22,4,0.18285714285714266
2,2010-06-04,83,60,71.5,59,64,0.0,70,23,2010,6,22,4,0.40999999999999986
1,2010-06-05,79,60,69.5,65,67,0.15,89,19,2010,6,22,5,0.2042857142857141
2,2010-06-05,79,60,69.5,63,66,0.51,84,19,2010,6,22,5,0.4828571428571427
1,2010-06-06,76,55,65.5,55,59,0.0,70,21,2010,6,22,6,0.2042857142857141
2,2010-06-06,75,58,66.5,54,59,0.0,66,17,2010,6,22,6,0.4828571428571427
1,2010-06-07,70,54,62.0,49,55,0.0,58,16,2010,6,23,7,0.16714285714285695
2,2010-06-07,69,56,62.5,48,55,0.0,54,13,2010,6,23,7,0.2585714285714284
1,2010-06-08,67,58,62.5,57,59,0.45,83,9,2010,6,23,8,0.23142857142857123
2,2010-06-08,67,59,63.0,57,59,0.33,82,8,2010,6,23,8,0.30571428571428555
1,2010-06-09,83,65,74.0,56,63,0.0,59,18,2010,6,23,9,0.0857142857142855
2,2010-06-09,83,67,75.0,55,63,0.0,56,16,2010,6,23,9,0.11999999999999982
1,2010-06-10,77,58,67.5,54,60,0.0,64,19,2010,6,23,10,0.0857142857142855
2,2010-06-10,75,60,67.5,54,60,0.0,64,15,2010,6,23,10,0.11999999999999982
1,2010-06-11,89,64,76.5,67,71,0.02,80,25,2010,6,23,11,0.08857142857142837
2,2010-06-11,88,64,76.0,67,71,0.41,81,24,2010,6,23,11,0.17857142857142838
1,2010-06-12,77,62,69.5,63,65,0.34,84,15,2010,6,23,12,0.11571428571428552
2,2010-06-12,77,62,69.5,63,65,0.12,84,15,2010,6,23,12,0.12285714285714268
1,2010-06-13,71,62,66.5,62,64,0.25,88,9,2010,6,23,13,0.15142857142857125
2,2010-06-13,73,61,67.0,61,63,0.25,84,12,2010,6,23,13,0.1585714285714284
1,2010-06-14,70,60,65.0,61,62,0.0,89,10,2010,6,24,14,0.15142857142857125
2,2010-06-14,72,61,66.5,61,63,0.01,85,11,2010,6,24,14,0.15999999999999984
1,2010-06-15,79,60,69.5,66,67,0.59,91,19,2010,6,24,15,0.17142857142857124
2,2010-06-15,79,61,70.0,65,67,0.88,88,18,2010,6,24,15,0.23857142857142838
1,2010-06-16,82,63,72.5,61,65,0.0,73,19,2010,6,24,16,0.17142857142857124
2,2010-06-16,86,65,75.5,60,65,0.0,67,21,2010,6,24,16,0.23857142857142838
1,2010-06-17,84,64,74.0,62,67,0.0,73,20,2010,6,24,17,0.17142857142857124
2,2010-06-17,84,67,75.5,61,67,0.0,69,17,2010,6,24,17,0.23857142857142838
1,2010-06-18,90,67,78.5,66,69,0.87,75,23,2010,6,24,18,0.29285714285714265
2,2010-06-18,91,66,78.5,66,69,0.66,75,25,2010,6,24,18,0.27428571428571413
1,2010-06-19,85,66,75.5,61,66,0.0,69,19,2010,6,24,19,0.24428571428571405
2,2010-06-19,86,66,76.0,60,66,0.0,66,20,2010,6,24,19,0.257142857142857
1,2010-06-20,81,64,72.5,61,65,0.0,73,17,2010,6,24,20,0.20857142857142835
2,2010-06-20,80,67,73.5,60,65,0.0,69,13,2010,6,24,20,0.22142857142857128
1,2010-06-21,85,67,76.0,66,69,0.22,79,18,2010,6,25,21,0.23999999999999977
2,2010-06-21,85,68,76.5,66,69,0.4,78,17,2010,6,25,21,0.27714285714285697
1,2010-06-22,85,69,77.0,68,71,0.0,82,16,2010,6,25,22,0.1557142857142855
2,2010-06-22,86,70,78.0,68,71,0.0,80,16,2010,6,25,22,0.15142857142857125
1,2010-06-23,87,69,78.0,70,71,0.87,84,18,2010,6,25,23,0.2799999999999998
2,2010-06-23,87,67,77.0,69,71,1.23,84,20,2010,6,25,23,0.32714285714285696
1,2010-06-24,84,65,74.5,60,65,0.0,68,19,2010,6,25,24,0.2799999999999998
2,2010-06-24,81,65,73.0,59,65,0.0,68,16,2010,6,25,24,0.32714285714285696
1,2010-06-25,84,62,73.0,62,67,0.0,75,22,2010,6,25,25,0.1557142857142855
2,2010-06-25,84,66,75.0,61,66,0.0,70,18,2010,6,25,25,0.23285714285714265
1,2010-06-26,87,69,78.0,66,70,0.85,76,18,2010,6,25,26,0.27714285714285697
2,2010-06-26,88,68,78.0,65,69,0.7,74,20,2010,6,25,26,0.33285714285714263
1,2010-06-27,85,72,78.5,70,73,0.54,83,13,2010,6,25,27,0.3542857142857141
2,2010-06-27,87,72,79.5,69,72,0.88,80,15,2010,6,25,27,0.4585714285714283
1,2010-06-28,82,63,72.5,59,65,0.0,69,19,2010,6,26,28,0.3228571428571426
2,2010-06-28,82,65,73.5,59,65,0.0,67,17,2010,6,26,28,0.4014285714285712
1,2010-06-29,75,59,67.0,53,59,0.0,62,16,2010,6,26,29,0.3228571428571426
2,2010-06-29,73,62,67.5,52,59,0.0,58,11,2010,6,26,29,0.4014285714285712
1,2010-06-30,75,56,65.5,50,57,0.0,56,19,2010,6,26,30,0.19857142857142834
2,2010-06-30,76,57,66.5,50,57,0.0,54,19,2010,6,26,30,0.22571428571428548
1,2010-07-01,77,55,66.0,48,57,0.0,49,22,2010,7,26,1,0.19857142857142834
2,2010-07-01,77,58,67.5,47,57,0.0,44,19,2010,7,26,1,0.22571428571428548
1,2010-07-02,83,59,71.0,53,61,0.0,56,24,2010,7,26,2,0.19857142857142834
2,2010-07-02,83,62,72.5,50,60,0.0,47,21,2010,7,26,2,0.22571428571428548
1,2010-07-03,87,60,73.5,56,63,0.0,60,27,2010,7,26,3,0.07714285714285692
2,2010-07-03,87,64,75.5,54,63,0.0,53,23,2010,7,26,3,0.12571428571428547
1,2010-07-04,91,68,79.5,66,71,0.0,74,23,2010,7,26,4,0.0
2,2010-07-04,92,72,82.0,65,71,0.03,68,20,2010,7,26,4,0.004285714285714052
1,2010-07-05,91,78,84.5,64,71,0.0,64,13,2010,7,27,5,0.0
2,2010-07-05,90,79,84.5,63,70,0.0,62,11,2010,7,27,5,0.004285714285714052
1,2010-07-06,90,73,81.5,69,73,0.37,77,17,2010,7,27,6,0.05285714285714262
2,2010-07-06,91,75,83.0,68,72,0.04,73,16,2010,7,27,6,0.009999999999999768
1,2010-07-07,93,71,82.0,70,73,0.2,78,22,2010,7,27,7,0.08142857142857118
2,2010-07-07,94,72,83.0,69,73,0.05,75,22,2010,7,27,7,0.01714285714285691
1,2010-07-08,88,73,80.5,70,73,0.16,80,15,2010,7,27,8,0.10428571428571405
2,2010-07-08,87,74,80.5,69,72,0.15,78,13,2010,7,27,8,0.03857142857142833
1,2010-07-09,88,70,79.0,59,67,0.0,60,18,2010,7,27,9,0.10428571428571405
2,2010-07-09,87,72,79.5,59,67,0.0,59,15,2010,7,27,9,0.03857142857142833
1,2010-07-10,89,69,79.0,61,68,0.0,64,20,2010,7,27,10,0.10428571428571405
2,2010-07-10,89,69,79.0,59,67,0.01,60,20,2010,7,27,10,0.039999999999999765
1,2010-07-11,85,66,75.5,63,67,0.79,73,19,2010,7,27,11,0.2171428571428569
2,2010-07-11,85,67,76.0,62,67,0.77,70,18,2010,7,27,11,0.1457142857142855
1,2010-07-12,84,65,74.5,65,68,0.0,79,19,2010,7,28,12,0.2171428571428569
2,2010-07-12,84,65,74.5,64,68,0.01,77,19,2010,7,28,12,0.14714285714285694
1,2010-07-13,84,70,77.0,65,69,0.17,75,14,2010,7,28,13,0.1885714285714283
2,2010-07-13,84,71,77.5,64,68,0.02,72,13,2010,7,28,13,0.14428571428571407
1,2010-07-14,90,70,80.0,71,74,0.0,83,20,2010,7,28,14,0.15999999999999973
2,2010-07-14,91,72,81.5,69,73,0.0,77,19,2010,7,28,14,0.13714285714285693
1,2010-07-15,90,71,80.5,69,73,0.01,78,19,2010,7,28,15,0.1385714285714283
2,2010-07-15,92,73,82.5,69,73,0.0,75,19,2010,7,28,15,0.11571428571428548
1,2010-07-16,90,67,78.5,62,68,0.0,67,23,2010,7,28,16,0.1385714285714283
2,2010-07-16,90,68,79.0,60,68,0.0,62,22,2010,7,28,16,0.11571428571428548
1,2010-07-17,93,71,82.0,63,70,0.0,65,22,2010,7,28,17,0.1385714285714283
2,2010-07-17,92,71,81.5,64,70,0.0,67,21,2010,7,28,17,0.11428571428571406
1,2010-07-18,92,72,82.0,69,73,0.01,76,20,2010,7,28,18,0.027142857142856865
2,2010-07-18,91,74,82.5,69,73,0.29,75,17,2010,7,28,18,0.04571428571428547
1,2010-07-19,84,69,76.5,66,70,0.01,78,15,2010,7,29,19,0.028571428571428296
2,2010-07-19,84,72,78.0,66,70,0.0,76,12,2010,7,29,19,0.04428571428571404
1,2010-07-20,86,68,77.0,68,70,0.0,82,18,2010,7,29,20,0.004285714285714008
2,2010-07-20,85,69,77.0,66,70,0.0,77,16,2010,7,29,20,0.04142857142857118
1,2010-07-21,91,72,81.5,65,70,0.0,69,19,2010,7,29,21,0.004285714285714008
2,2010-07-21,90,73,81.5,66,71,0.0,71,17,2010,7,29,21,0.04142857142857118
1,2010-07-22,90,69,79.5,71,74,0.01,84,21,2010,7,29,22,0.004285714285714008
2,2010-07-22,90,72,81.0,70,74,0.02,79,18,2010,7,29,22,0.04428571428571404
1,2010-07-23,94,70,82.0,71,74,2.79,80,24,2010,7,29,23,0.4028571428571426
2,2010-07-23,95,71,83.0,71,74,3.15,78,24,2010,7,29,23,0.49428571428571405
1,2010-07-24,87,69,78.0,71,73,3.64,86,18,2010,7,29,24,0.9228571428571426
2,2010-07-24,87,69,78.0,70,72,4.73,84,18,2010,7,29,24,1.1699999999999997
1,2010-07-25,81,66,73.5,59,65,0.0,67,15,2010,7,29,25,0.9214285714285712
2,2010-07-25,81,68,74.5,60,66,0.52,68,13,2010,7,29,25,1.2028571428571426
1,2010-07-26,84,61,72.5,62,67,0.0,76,23,2010,7,30,26,0.9199999999999998
2,2010-07-26,84,64,74.0,62,67,0.0,73,20,2010,7,30,26,1.2028571428571426
1,2010-07-27,88,68,78.0,67,71,0.0,78,20,2010,7,30,27,0.9199999999999998
2,2010-07-27,88,71,79.5,66,71,0.0,74,17,2010,7,30,27,1.2028571428571426
1,2010-07-28,88,73,80.5,71,74,0.0,82,15,2010,7,30,28,0.9199999999999998
2,2010-07-28,91,77,84.0,71,75,0.0,77,14,2010,7,30,28,1.2028571428571426
1,2010-07-29,82,67,74.5,58,65,0.0,63,15,2010,7,30,29,0.9185714285714284
2,2010-07-29,81,69,75.0,59,65,0.0,65,12,2010,7,30,29,1.1999999999999997
1,2010-07-30,80,69,74.5,60,65,0.0,68,11,2010,7,30,30,0.5199999999999998
2,2010-07-30,79,71,75.0,59,65,0.0,65,8,2010,7,30,30,0.7499999999999998
1,2010-07-31,80,65,72.5,64,67,0.68,80,15,2010,7,30,31,0.0971428571428569
2,2010-07-31,78,65,71.5,63,66,0.6,80,13,2010,7,30,31,0.15999999999999964
1,2010-08-01,86,65,75.5,65,68,0.0,78,21,2010,8,30,1,0.0971428571428569
2,2010-08-01,84,66,75.0,64,68,0.0,76,18,2010,8,30,1,0.08571428571428534
1,2010-08-02,84,67,75.5,67,70,0.0,82,17,2010,8,31,2,0.0971428571428569
2,2010-08-02,84,70,77.0,66,70,0.08,77,14,2010,8,31,2,0.09714285714285677
